leaid,district,city,state_name,lat,lon,ppcstot,predcost,fundinggap,outcomegap,enroll
200680,SAINT MARY'S SCHOOL DISTRICT,Saint Mary's,Alaska,62.052226,-163.180707,24832.625,19916.501249999998,4916.1229375,-1.022197,193.75
200690,SKAGWAY SCHOOL DISTRICT,Skagway,Alaska,59.463181,-135.307408,26285.555555555555,11062.830777777777,15222.724444444446,,119.0
200700,SOUTHEAST ISLAND SCHOOL DISTRICT,Thorne Bay,Alaska,55.689263,-132.524451,40178.666666666664,15652.114999999998,24526.552499999994,0.06597273,181.83333333333334
200710,SOUTHWEST REGION SCHOOL DISTRICT,Dillingham,Alaska,59.043046,-158.468244,33401.416666666664,16105.262499999999,17296.154666666665,-1.0882711571428572,613.5833333333334
200720,UNALASKA CITY SCHOOL DISTRICT,Unalaska,Alaska,53.872671,-166.529624,21915.75,9412.525,12503.225416666666,0.2516705814285714,404.5833333333333
200730,CHATHAM SCHOOL DISTRICT,Angoon,Alaska,57.497734,-134.584631,29677.0,19499.2425,10177.757416666665,,161.0
200760,KUSPUK SCHOOL DISTRICT,Aniak,Alaska,61.582025,-159.538328,35399.25,23867.850000000002,11531.400666666666,-0.9869099442857143,382.9166666666667
200770,DENALI BOROUGH SCHOOL DISTRICT,Healy,Alaska,63.872903,-149.015539,12030.416666666666,4895.102083333334,7135.314416666668,0.10845555714285714,803.8333333333334
200775,YUKON FLATS SCHOOL DISTRICT,Ft. Yukon,Alaska,66.564638,-145.254014,50896.0,22353.99,28542.01,,211.0
200780,VALDEZ CITY SCHOOL DISTRICT,Valdez,Alaska,61.133205,-146.376124,23567.083333333332,8267.961416666667,15299.121666666666,0.2040247142857143,661.0
200800,CHUGACH SCHOOL DISTRICT,Anchorage,Alaska,61.1364,-149.848232,19541.333333333332,11057.564083333333,8483.769166666667,-0.2823659271428572,355.0
200810,WRANGELL PUBLIC SCHOOL DISTRICT,Wrangell,Alaska,56.47256,-132.374653,20963.916666666668,11200.115666666665,9763.800916666665,0.24182517142857143,320.3333333333333
200840,YAKUTAT SCHOOL DISTRICT,Yakutat,Alaska,59.546637,-139.723329,26486.2,14354.14,12132.059799999999,,113.2
200862,YUKON-KOYUKUK SCHOOL DISTRICT,Fairbanks,Alaska,64.83593,-147.826946,13834.416666666666,12598.105166666666,1236.3113666666666,-0.7297782342857142,1596.5
400001,CAVE CREEK UNIFIED DISTRICT (4244),SCOTTSDALE,Arizona,33.785837,-111.953594,7207.75,5827.594083333333,1380.1559283333336,0.4403737088888888,5587.333333333333
400003,CHINO VALLEY UNIFIED DISTRICT (4474),CHINO VALLEY,Arizona,34.7464,-112.453771,7108.583333333333,9023.309749999999,-1914.7268500000002,-0.14249124666666668,2393.75
400004,CLARKDALE-JEROME ELEMENTARY DISTRICT (4486),CLARKDALE,Arizona,34.767775,-112.066434,7745.333333333333,7321.245,424.08827500000007,0.0744866488888889,450.0833333333333
400005,SALOME CONSOLIDATED ELEMENTARY DISTRICT (4514),Salome,Arizona,33.781927,-113.619871,12126.222222222223,26024.506666666668,-13898.28422222222,-1.0115731833333335,117.77777777777777
400021,COLORADO CITY UNIFIED DISTRICT (4370),Colorado City,Arizona,36.996523,-113.004242,9400.916666666666,20176.161666666667,-10775.243916666666,0.14392864444444442,502.5
400022,VERNON ELEMENTARY DISTRICT (4162),Vernon,Arizona,34.253504,-109.692177,13112.166666666666,17066.184166666662,-3954.0169833333325,,149.75
400023,PINON UNIFIED DISTRICT (4390),Pinon,Arizona,36.11397,-110.216254,12714.5,17836.05,-5121.550283333334,-0.8177010655555557,1216.4166666666667
400026,HEBER-OVERGAARD UNIFIED DISTRICT (4392),HEBER,Arizona,34.426548,-110.59637,9408.666666666666,13702.500666666669,-4293.835383333332,-0.024027715555555558,482.6666666666667
400082,COLORADO RIVER UNION HIGH SCHOOL DISTRICT (4381),BULLHEAD CITY,Arizona,35.1073,-114.611853,7324.583333333333,14901.197499999997,-7576.614666666667,,2101.5
400212,BENSON UNIFIED SCHOOL DISTRICT (79226),BENSON,Arizona,31.965419,-110.29961,8082.416666666667,12899.975833333332,-4817.559166666667,0.016111203333333338,1187.9166666666667
400295,KINGMAN UNIFIED SCHOOL DISTRICT (79598),KINGMAN,Arizona,35.214542,-114.015743,6944.5,10819.380749999998,-3874.880916666667,-0.24122630555555555,6969.916666666667
400450,AGUA FRIA UNION HIGH SCHOOL DISTRICT (4289),AVONDALE,Arizona,33.4506,-112.3367,7458.166666666667,12007.980833333335,-4549.815416666666,,7300.333333333333
400480,AGUILA ELEMENTARY DISTRICT (4249),Aguila,Arizona,33.938754,-113.172756,10170.0,20548.133333333335,-10378.132916666666,-0.33222276428571434,203.0
400520,AJO UNIFIED DISTRICT (4409),AJO,Arizona,32.373754,-112.859541,8369.75,16529.055833333336,-8159.306166666666,-0.73283131,440.5
400600,ALHAMBRA ELEMENTARY DISTRICT (4280),PHOENIX,Arizona,33.50269,-112.13899,7398.166666666667,16563.803333333333,-9165.6365,-0.4285816055555556,13711.75
400680,AMPHITHEATER UNIFIED DISTRICT (4406),TUCSON,Arizona,32.28554,-110.982501,8045.416666666667,11413.263083333331,-3367.846916666667,0.07633493555555554,14215.0
400720,ANTELOPE UNION HIGH SCHOOL DISTRICT (4506),Wellton,Arizona,32.691608,-114.023242,11872.416666666666,21410.88333333333,-9538.4665,,267.6666666666667
400790,APACHE JUNCTION UNIFIED DISTRICT (4443),Apache Junction,Arizona,33.392997,-111.562624,7434.416666666667,10829.452916666667,-3395.0377583333334,-0.23995447555555552,4379.75
400840,ARLINGTON ELEMENTARY DISTRICT (4274),ARLINGTON,Arizona,33.36117,-112.818041,10150.833333333334,17793.710833333334,-7642.877916666665,-0.30689714,258.5833333333333
400910,ASH FORK JOINT UNIFIED DISTRICT (4471),Ash Fork,Arizona,35.221057,-112.486224,12022.5,19271.281666666666,-7248.781749999999,-0.19734331666666666,258.6666666666667
400960,AVONDALE ELEMENTARY DISTRICT (4272),AVONDALE,Arizona,33.434835,-112.352381,7258.0,10539.878666666666,-3281.87725,-0.32164711,5803.583333333333
401000,BAGDAD UNIFIED DISTRICT (4468),Bagdad,Arizona,34.574965,-113.183691,10156.166666666666,10766.659833333333,-610.4925499999998,-0.2930843644444444,439.8333333333333
401050,BALSZ ELEMENTARY DISTRICT (4268),PHOENIX,Arizona,33.458079,-111.977873,8412.75,19238.649166666666,-10825.898333333336,-0.5783137488888888,2607.8333333333335
401080,BEAVER CREEK ELEMENTARY DISTRICT (4481),RIMROCK,Arizona,34.653169,-111.765216,8737.416666666666,11776.788250000003,-3039.3714999999997,-0.5031961266666667,413.5
401160,BICENTENNIAL UNION HIGH SCHOOL DISTRICT (4515),Salome,Arizona,33.77486,-113.60277,15101.181818181818,24783.981818181815,-9682.800636363638,,122.18181818181819
401180,BISBEE UNIFIED DISTRICT (4169),BISBEE,Arizona,31.39316,-109.925851,10316.166666666666,16419.977500000005,-6103.812000000001,-0.36037542,715.3333333333334
401260,BONITA ELEMENTARY DISTRICT (4224),WILLCOX,Arizona,32.58612,-109.974741,15860.0,13541.996666666666,2317.999666666667,,103.0
401380,BUCKEYE ELEMENTARY DISTRICT (4269),BUCKEYE,Arizona,33.427612,-112.600653,7173.5,9755.279833333332,-2581.7792483333337,-0.37378423,4847.916666666667
401410,BUCKEYE UNION HIGH SCHOOL DISTRICT (4284),BUCKEYE,Arizona,33.374442,-112.578186,7985.416666666667,14617.845833333333,-6632.4288333333325,,3675.1666666666665
401460,SIERRA VISTA UNIFIED DISTRICT (4175),SIERRA VISTA,Arizona,31.555562,-110.264338,7434.583333333333,9340.838,-1906.2554,-0.049221680000000004,5686.083333333333
401500,BULLHEAD CITY SCHOOL DISTRICT (4378),BULLHEAD CITY,Arizona,35.1073,-114.611853,6926.75,11427.9285,-4501.17825,-0.2444219622222222,3051.5
401600,CAMP VERDE UNIFIED DISTRICT (4470),CAMP VERDE,Arizona,34.5872,-111.8592,7494.833333333333,12973.549999999997,-5478.717083333333,-0.3842394677777778,1476.8333333333333
401650,CANON ELEMENTARY DISTRICT (4484),Black Canyon City,Arizona,34.06281,-112.140269,10819.75,14425.583333333334,-3605.8342666666663,-0.3874371342857143,202.58333333333334
401680,CARTWRIGHT ELEMENTARY DISTRICT (4282),PHOENIX,Arizona,33.496909,-112.170418,7371.083333333333,15691.632500000002,-8320.549916666667,-0.4639227655555555,18027.166666666668
401710,CASA GRANDE ELEMENTARY DISTRICT (4446),CASA GRANDE,Arizona,32.90932,-111.753951,7150.916666666667,8574.774916666667,-1423.8582666666664,-0.22423539444444446,7222.833333333333
401740,CASA GRANDE UNION HIGH SCHOOL DISTRICT (4453),CASA GRANDE,Arizona,32.937747,-111.737062,8193.583333333334,14516.083333333334,-6322.4996666666675,,3659.0
401760,CATALINA FOOTHILLS UNIFIED DISTRICT (4410),TUCSON,Arizona,32.28704,-110.940151,7045.083333333333,4332.2184166666675,2712.864916666667,0.5808630255555555,5071.416666666667
401810,CEDAR UNIFIED DISTRICT (4395),Keams Canyon,Arizona,35.77291,-110.138303,19774.0,21729.209166666664,-1955.2103083333332,-0.8043904728571428,198.75
401870,CHANDLER UNIFIED DISTRICT #80 (4242),CHANDLER,Arizona,33.2987,-111.867,7139.166666666667,7568.512916666667,-429.3463166666666,0.3053185444444445,41743.416666666664
401940,CHINLE UNIFIED DISTRICT (4158),Chinle,Arizona,36.151518,-109.586338,11338.333333333334,16384.61416666667,-5046.279791666667,-0.8332278833333332,3576.9166666666665
402130,COCHISE ELEMENTARY DISTRICT (4177),Cochise,Arizona,32.112513,-109.920155,14100.0,21236.65,-7136.65,,100.0
402190,CONCHO ELEMENTARY DISTRICT (4160),Concho,Arizona,34.422596,-109.640578,15240.25,19705.21666666667,-4464.965333333333,-0.3618081957142857,220.91666666666666
402220,CONGRESS ELEMENTARY DISTRICT (4479),Congress,Arizona,34.17193,-112.859485,11365.111111111111,13201.208888888888,-1836.0979777777782,,153.77777777777777
402250,CONTINENTAL ELEMENTARY DISTRICT (4416),GREEN VALLEY,Arizona,31.841962,-110.957223,8495.416666666666,8274.100833333334,221.31572500000001,-0.08743375666666668,690.4166666666666
402320,COOLIDGE UNIFIED DISTRICT (4442),COOLIDGE,Arizona,32.981401,-111.524793,7979.833333333333,10646.83375,-2667.0007,-0.6553577122222222,3313.6666666666665
402370,COTTONWOOD-OAK CREEK ELEMENTARY DISTRICT (4487),COTTONWOOD,Arizona,34.740129,-112.026608,7509.5,8138.456916666667,-628.9568849999999,-0.2333600388888889,2159.25
402400,CRANE ELEMENTARY DISTRICT (4501),YUMA,Arizona,32.699084,-114.67121,6337.416666666667,9714.01383333333,-3376.596583333334,-0.12637492222222224,6196.083333333333
402430,CREIGHTON ELEMENTARY DISTRICT (4263),PHOENIX,Arizona,33.48585,-112.022031,7767.833333333333,17662.264166666664,-9894.43075,-0.5550480233333334,6543.5
402530,DOUGLAS UNIFIED DISTRICT (4174),DOUGLAS,Arizona,31.346877,-109.544791,6778.666666666667,15021.135833333334,-8242.471249999999,-0.5386878344444445,3987.5
402600,DUNCAN UNIFIED DISTRICT (4228),Duncan,Arizona,32.724305,-109.109789,10287.666666666666,12904.538333333332,-2616.873425,-0.44117654777777776,360.5
402690,DYSART UNIFIED DISTRICT (4243),SURPRISE,Arizona,33.627751,-112.383868,7178.416666666667,9617.98625,-2439.56905,-0.03184077444444444,24908.25
402760,ELFRIDA ELEMENTARY DISTRICT (4185),ELFRIDA,Arizona,31.685778,-109.680276,10360.666666666666,13814.262500000003,-3453.595616666666,-0.49935943666666666,119.5
402790,ELOY ELEMENTARY DISTRICT (4448),ELOY,Arizona,32.76011,-111.550011,8051.416666666667,15614.371666666668,-7562.954999999999,-0.6663368822222223,972.6666666666666
402860,FLAGSTAFF UNIFIED DISTRICT (4192),FLAGSTAFF,Arizona,35.196141,-111.603409,8465.916666666666,9514.429666666669,-1048.5130241666668,-0.1732250333333333,9881.833333333334
402920,FLORENCE UNIFIED SCHOOL DISTRICT (4437),FLORENCE,Arizona,33.02249,-111.390011,7154.583333333333,9361.307,-2206.7235000000005,-0.23453933000000005,8470.083333333334
403010,FLOWING WELLS UNIFIED DISTRICT (4405),TUCSON,Arizona,32.272656,-110.998612,7479.5,13541.032500000001,-6061.533083333332,-0.11553898222222221,5470.5
403040,FOUNTAIN HILLS UNIFIED DISTRICT (4247),FOUNTAIN HILLS,Arizona,33.61555,-111.736191,7950.333333333333,7457.859166666666,492.47422916666665,0.14766248555555556,1754.6666666666667
403060,FOWLER ELEMENTARY DISTRICT (4273),PHOENIX,Arizona,33.43299,-112.202631,7395.75,13841.730833333335,-6445.980916666667,-0.4161126088888889,4543.5
403080,FREDONIA-MOCCASIN UNIFIED DISTRICT (4195),Fredonia,Arizona,36.9519,-112.5211,9936.454545454546,15408.821818181821,-5472.366545454545,-0.595410295,251.36363636363637
403150,FORT HUACHUCA ACCOMMODATION DISTRICT (4167),FORT HUACHUCA,Arizona,31.546903,-110.369631,9280.166666666666,8696.478333333333,583.6883583333333,0.023202181428571427,989.25
403200,FORT THOMAS UNIFIED DISTRICT (4221),Fort Thomas,Arizona,33.034299,-109.964523,12526.833333333334,15455.779166666665,-2928.94638,-0.7691296188888889,581.25
403240,GADSDEN ELEMENTARY DISTRICT (4505),San Luis,Arizona,32.494882,-114.768185,6888.25,19477.87,-12589.62,-0.5839941266666666,5164.5
403290,GANADO UNIFIED SCHOOL DISTRICT (4157),Ganado,Arizona,35.711713,-109.532143,11882.666666666666,15376.339999999998,-3493.672966666667,-0.6946036922222223,1484.1666666666667
403310,GILA BEND UNIFIED DISTRICT (4238),Gila Bend,Arizona,32.9524,-112.718132,10301.916666666666,19078.749166666665,-8776.8315,-1.0403294511111112,432.8333333333333
403400,GILBERT UNIFIED DISTRICT (4239),GILBERT,Arizona,33.348597,-111.79012,6998.5,6838.982166666668,159.5178541666667,0.2683090788888889,36743.833333333336
403420,GLENDALE ELEMENTARY DISTRICT (4271),GLENDALE,Arizona,33.544076,-112.183234,6959.5,14997.228333333333,-8037.7275,-0.5563638722222222,13103.833333333334
403450,GLENDALE UNION HIGH SCHOOL DISTRICT (4285),GLENDALE,Arizona,33.549073,-112.152075,8178.0,16267.070000000002,-8089.069083333333,,15315.833333333334
403500,GLOBE UNIFIED DISTRICT (4208),GLOBE,Arizona,33.393282,-110.781292,7039.583333333333,11358.295499999998,-4318.713083333333,-0.4890154422222222,1728.5
403550,GRAND CANYON UNIFIED DISTRICT (4194),Grand Canyon Village,Arizona,36.052335,-112.138634,14063.0,16576.697083333333,-2513.696933333333,-0.43496355333333336,292.4166666666667
403730,HAYDEN-WINKELMAN UNIFIED DISTRICT (4212),Winkelman,Arizona,32.993072,-110.771434,11343.916666666666,17702.476666666666,-6358.560474999999,-0.6909357155555554,306.25
403780,HIGLEY UNIFIED SCHOOL DISTRICT (4248),GILBERT,Arizona,33.297191,-111.702845,6333.25,6172.757166666666,160.49282916666667,0.30880281666666654,11282.916666666666
403820,HOLBROOK UNIFIED DISTRICT (4389),Holbrook,Arizona,34.909943,-110.169418,10149.818181818182,12702.915454545455,-2553.0975000000003,-0.4066528575,2030.1818181818182
403870,HUMBOLDT UNIFIED DISTRICT (4469),Prescott Valley,Arizona,34.6338,-112.3149,7012.416666666667,8494.155166666666,-1481.7385333333332,-0.009883553333333333,5879.666666666667
403900,HYDER ELEMENTARY DISTRICT (4502),Dateland,Arizona,32.8068,-113.5414,14668.125,19399.466250000005,-4731.342375,-0.424817205,114.25
403950,BABOQUIVARI UNIFIED SCHOOL DISTRICT #40 (4412),Sells,Arizona,31.916375,-111.860905,13369.916666666666,17489.530833333334,-4119.615583333333,-1.0526979455555554,992.0833333333334
403960,ISAAC ELEMENTARY DISTRICT (4259),PHOENIX,Arizona,33.46716,-112.131521,8370.75,19156.534166666665,-10785.784333333333,-0.6927245900000001,7186.75
403990,J O COMBS UNIFIED SCHOOL DISTRICT (4445),SAN TAN VLY,Arizona,33.272976,-111.545503,6592.333333333333,7978.6385,-1386.3051666666668,-0.15206651777777777,4488.583333333333
404010,JOSEPH CITY UNIFIED DISTRICT (4388),JOSEPH CITY,Arizona,34.959296,-110.332028,11865.0,15780.272500000001,-3915.273166666666,-0.11299598777777778,444.25
404060,KAYENTA UNIFIED SCHOOL DISTRICT #27 (4396),Kayenta,Arizona,36.728534,-110.24625,12244.166666666666,16880.7925,-4636.624833333333,-0.7407112277777778,1885.25
404170,KIRKLAND ELEMENTARY DISTRICT (4480),Kirkland,Arizona,34.418716,-112.710818,10428.333333333334,17817.5,-7389.166,,110.33333333333333
404230,KYRENE ELEMENTARY DISTRICT (4267),TEMPE,Arizona,33.33558,-111.946831,7308.333333333333,3952.3964166666665,3355.936916666667,0.3581505211111111,17421.0
404280,LAKE HAVASU UNIFIED DISTRICT (4368),Lake Havasu City,Arizona,34.497261,-114.331497,6658.333333333333,8829.800166666668,-2171.466841666667,0.14374240555555556,5703.833333333333
404290,LAVEEN ELEMENTARY DISTRICT (4276),LAVEEN,Arizona,33.362217,-112.167621,6426.333333333333,11112.785083333334,-4686.4515,-0.2908159155555555,6185.25
404320,LIBERTY ELEMENTARY DISTRICT (4266),BUCKEYE,Arizona,33.380633,-112.486259,6883.5,7073.874083333333,-190.3740565833334,-0.12643732111111108,3484.0
404380,LITCHFIELD ELEMENTARY DISTRICT (4281),Litchfield Park,Arizona,33.491749,-112.356539,6378.583333333333,5291.394416666666,1087.1889583333332,0.14215397333333335,10855.416666666666
404410,LITTLEFIELD UNIFIED DISTRICT (4374),BEAVER DAM,Arizona,36.904167,-113.928269,8791.583333333334,15481.570833333331,-6689.989083333333,-0.46215697666666666,441.3333333333333
404440,LITTLETON ELEMENTARY DISTRICT (4278),AVONDALE,Arizona,33.431714,-112.290287,7415.166666666667,10269.19875,-2854.0318666666667,-0.38892172666666663,5489.166666666667
404500,MADISON ELEMENTARY DISTRICT (4270),PHOENIX,Arizona,33.51768,-112.045941,7283.5,6130.5827500000005,1152.9173083333333,0.16944174222222222,5829.666666666667
404530,MAINE CONSOLIDATED SCHOOL DISTRICT (4199),Parks,Arizona,35.261993,-111.949912,16056.166666666666,12227.091166666667,3829.0733333333333,0.36362122,141.16666666666666
404570,MAMMOTH-SAN MANUEL UNIFIED DISTRICT (4439),SAN MANUEL,Arizona,32.597768,-110.630399,9069.833333333334,13151.41775,-4081.585416666667,-0.2808653422222222,819.6666666666666
404630,MARANA UNIFIED DISTRICT (4404),MARANA,Arizona,32.453107,-111.20769,7564.833333333333,7845.3026666666665,-280.4693041666667,0.03435996666666666,12436.25
404720,MARICOPA UNIFIED SCHOOL DISTRICT (4441),MARICOPA,Arizona,33.054507,-112.041662,7179.166666666667,9433.69025,-2254.5234000000005,-0.1858256,6383.583333333333
404770,ALTAR VALLEY ELEMENTARY DISTRICT (4418),TUCSON,Arizona,32.06684,-111.317911,10263.666666666666,13034.14,-2770.474044166667,-0.43509451,864.6666666666666
404820,MAYER UNIFIED SCHOOL DISTRICT (4473),MAYER,Arizona,34.400085,-112.241393,9770.666666666666,17776.737499999996,-8006.0701666666655,-0.5394512788888889,501.3333333333333
404860,MCNARY ELEMENTARY DISTRICT (4163),McNary,Arizona,34.074997,-109.856551,12560.166666666666,19389.896666666667,-6829.73087,-0.76501218,156.91666666666666
404970,MESA UNIFIED DISTRICT (4235),MESA,Arizona,33.4147,-111.829291,7850.5,11434.754166666668,-3584.2549999999997,-0.051258401111111115,64704.333333333336
405030,MIAMI UNIFIED DISTRICT (4211),MIAMI,Arizona,33.408053,-110.836538,7390.916666666667,14412.396666666667,-7021.48025,-0.43494991,1150.4166666666667
405070,MINGUS UNION HIGH SCHOOL DISTRICT (4488),COTTONWOOD,Arizona,34.7163,-112.0051,7631.833333333333,13772.985833333332,-6141.152249999999,,1192.3333333333333
405190,MOHAVE VALLEY ELEMENTARY DISTRICT (4379),MOHAVE VALLEY,Arizona,34.91115,-114.599604,7816.833333333333,10263.6465,-2446.8135500000003,-0.20342619888888888,1426.8333333333333
405220,MOHAWK VALLEY ELEMENTARY DISTRICT (4503),Roll,Arizona,32.751382,-113.969562,10197.25,17531.238333333335,-7333.988416666666,-0.4395875388888888,155.33333333333334
405320,MORENCI UNIFIED DISTRICT (4230),MORENCI,Arizona,33.040195,-109.32031,7601.25,5903.894666666667,1697.3553224999996,0.021902974444444438,1361.8333333333333
405340,MORRISTOWN ELEMENTARY DISTRICT (4251),Morristown,Arizona,33.8556,-112.6211,11451.083333333334,11203.476916666667,247.60658333333336,-0.4609811666666667,166.41666666666666
405400,MURPHY ELEMENTARY DISTRICT (4265),PHOENIX,Arizona,33.43733,-112.128063,8401.083333333334,20839.94833333333,-12438.865,-0.6298833188888888,1921.0833333333333
405430,NACO ELEMENTARY DISTRICT (4176),Naco,Arizona,31.33668,-109.9471,8543.166666666666,18530.506666666668,-9987.339416666668,-0.9212606111111109,382.5833333333333
405460,NADABURG UNIFIED SCHOOL DISTRICT (4252),WITTMANN,Arizona,33.781271,-112.525561,9360.916666666666,10475.648833333333,-1114.7329416666664,-0.3655050766666666,1059.3333333333333
405530,NOGALES UNIFIED DISTRICT (4457),NOGALES,Arizona,31.34043,-110.940661,7060.333333333333,15938.481666666668,-8878.148833333333,-0.15657204444444442,5828.666666666667
405640,ORACLE ELEMENTARY DISTRICT (4444),ORACLE,Arizona,32.6079,-110.7607,10936.5,12253.474333333334,-1316.9742583333332,-0.3871822211111111,613.9166666666666
405670,OSBORN ELEMENTARY DISTRICT (4262),PHOENIX,Arizona,33.488082,-112.088506,7882.666666666667,16714.88333333333,-8832.216083333335,-0.3945395955555555,3030.0
405760,TONTO BASIN ELEMENTARY DISTRICT (4215),Tonto Basin,Arizona,33.935969,-111.313195,12178.333333333334,19971.006666666668,-7792.673166666667,,100.33333333333333
405820,PAGE UNIFIED DISTRICT (4196),Page,Arizona,36.912039,-111.459191,9068.166666666666,12227.08333333333,-3158.91625,-0.6264053877777778,2780.3333333333335
405850,PALO VERDE ELEMENTARY DISTRICT (4275),Palo Verde,Arizona,33.34977,-112.678254,8454.416666666666,13836.768666666663,-5382.353166666667,-0.22338766777777774,460.25
405880,PALOMINAS ELEMENTARY DISTRICT (4180),HEREFORD,Arizona,31.381023,-110.205917,8685.5,10392.465083333334,-1706.9655916666668,0.0987384811111111,1298.5833333333333
405930,PARADISE VALLEY UNIFIED DISTRICT (4241),PHOENIX,Arizona,33.623607,-112.014406,7642.666666666667,9091.445666666668,-1448.7789333333337,0.15638683,32386.333333333332
